,year_month,us Sentiment Score-Polarity,us Sentiment Score-Subjectivity,us,says Sentiment Score-Polarity,says Sentiment Score-Subjectivity,says,trade Sentiment Score-Polarity,trade Sentiment Score-Subjectivity,trade,billion Sentiment Score-Polarity,billion Sentiment Score-Subjectivity,billion,new Sentiment Score-Polarity,new Sentiment Score-Subjectivity,new,china Sentiment Score-Polarity,china Sentiment Score-Subjectivity,china,ceo Sentiment Score-Polarity,ceo Sentiment Score-Subjectivity,ceo,deal Sentiment Score-Polarity,deal Sentiment Score-Subjectivity,deal,coronavirus Sentiment Score-Polarity,coronavirus Sentiment Score-Subjectivity,coronavirus,shares Sentiment Score-Polarity,shares Sentiment Score-Subjectivity,shares
59,2012-09-01,0.1627072510822511,0.42548809523809517,302.0,0.15893939393939394,0.3778535353535354,303.0,-0.016161616161616148,0.34626122334455667,290.0,0.03833333333333334,0.3120833333333334,289.0,0.16323863636363634,0.47428030303030305,212.0,0.04479166666666667,0.09270833333333334,211.0,0.09412593984962409,0.32047305764411027,232.0,0.24071637426900588,0.43217836257309944,278.0,0.033106060606060604,0.2599368686868687,284.0,0.2601376262626263,0.38073917748917746,323.0
60,2012-10-01,0.08904061624649862,0.3843837535014006,273.0,0.11240031897926638,0.29493620414673044,316.0,0.14765037593984964,0.5713345864661654,256.0,0.005126623376623377,0.2917077922077922,318.0,0.13013510101010095,0.43026262626262624,255.0,-0.025958333333333333,0.192,250.0,0.12581830206830208,0.18491131553631557,266.0,0.38167600373482724,0.41680672268907554,190.0,-0.03032738095238095,0.19910714285714287,156.0,0.09479166666666669,0.36770833333333325,311.0
61,2012-11-01,0.1117283950617284,0.2979276895943563,277.0,0.04802083333333334,0.3747916666666667,315.0,0.20930555555555555,0.34152777777777776,290.0,0.030659983291562234,0.42811194653299917,364.0,0.14204545454545453,0.460151515151515,245.0,0.0995436507936508,0.2600337301587302,278.0,0.051370091896407684,0.11888053467000835,263.0,0.19450757575757577,0.2931601731601731,249.0,0.03607744107744106,0.1779124579124579,193.0,0.13223684210526315,0.23007759784075574,250.0
62,2012-12-01,0.09240740740740742,0.306820987654321,347.0,0.020848839269891895,0.3466119528619529,254.0,0.10050865800865802,0.27431457431457434,280.0,-0.016776315789473684,0.3326754385964912,280.0,0.14975108225108222,0.4436742424242424,255.0,0.03144736842105264,0.19482456140350876,201.0,0.1627618780396558,0.3109123643845866,236.0,0.05213594276094277,0.3938482042648709,259.0,0.00043290043290043073,0.10660173160173161,188.0,0.1928125,0.2898263888888889,230.0
63,2013-01-01,0.13389285714285715,0.3350595238095238,304.0,0.025438596491228073,0.1956140350877193,300.0,0.04606481481481483,0.2916666666666667,241.0,0.06896924603174603,0.37625396825396823,303.0,0.11494318181818179,0.46439393939393925,224.0,0.07279106858054227,0.2588357256778309,220.0,0.1679329004329004,0.43499458874458874,309.0,0.10375000000000001,0.182375,295.0,0.0564448051948052,0.17255411255411254,225.0,0.1822188045872256,0.25784398350187826,314.0
64,2013-02-01,0.11345029239766082,0.22733918128654973,255.0,0.06799225722836834,0.2562331315803539,255.0,0.06710526315789474,0.2574561403508772,324.0,-0.07666666666666665,0.5333333333333332,350.0,0.09940191387559806,0.5006379585326953,233.0,0.12611742424242425,0.2703219696969697,252.0,0.1490277777777778,0.4164583333333334,249.0,0.19594246031746032,0.29774801587301586,313.0,0.06746969696969697,0.23995454545454545,274.0,0.22167578035999086,0.4508407382091592,312.0
65,2013-03-01,0.07157097288676235,0.4101120857699806,299.0,-0.015225563909774429,0.23909774436090225,228.0,0.23792992424242426,0.3903844696969697,334.0,0.15053661616161615,0.26639520202020206,335.0,0.20101515151515148,0.47602272727272704,233.0,0.1459848484848485,0.2268939393939394,265.0,0.024747474747474747,0.3051767676767677,254.0,0.08730654761904762,0.2894940476190476,295.0,0.1336363636363636,0.16545454545454544,211.0,0.12530573593073593,0.4250279581529582,279.0
66,2013-04-01,0.14888468013468012,0.30909090909090914,271.0,0.09595508658008658,0.374215367965368,311.0,0.2480059049137997,0.31132328928381553,265.0,0.06285984848484849,0.2002272727272727,266.0,0.13706628787878788,0.46155429292929295,227.0,0.32401837928153726,0.4536967418546366,191.0,0.11625,0.17750000000000002,313.0,0.10879599567099567,0.32339660339660337,349.0,0.05382575757575756,0.5321969696969696,230.0,0.2891287878787879,0.3209848484848485,314.0
67,2013-05-01,0.21640873015873016,0.402010582010582,227.0,0.03246699134199135,0.29075703463203456,308.0,0.05639097744360902,0.393890977443609,310.0,0.03321428571428571,0.3838293650793651,286.0,0.1992993848257006,0.49827694235588965,237.0,0.11083333333333334,0.16916666666666666,219.0,0.05658749145591252,0.2219583048530417,275.0,0.22063131313131312,0.35934974747474746,257.0,0.0728409090909091,0.21509469696969696,271.0,0.07625598086124402,0.21866028708133975,264.0
68,2013-06-01,0.10732291666666667,0.23478125000000002,361.0,0.048284313725490205,0.24632352941176472,254.0,0.18758838383838383,0.5235353535353535,324.0,0.15173444976076556,0.24372009569377992,268.0,0.14093073593073588,0.47824134199134194,232.0,0.14705387205387205,0.3012626262626263,216.0,0.11432748538011694,0.19152046783625729,238.0,0.060736111111111116,0.31627777777777777,332.0,0.0011403508771929795,0.0813157894736842,176.0,0.18013024986709195,0.37991759702286015,273.0
69,2013-07-01,0.17731060606060606,0.28625,267.0,0.0838450292397661,0.2869883040935673,319.0,0.14119318181818183,0.22932449494949494,260.0,0.00845029239766082,0.2115497076023392,290.0,0.19056944444444443,0.4345530303030302,245.0,0.06358024691358026,0.27739197530864196,248.0,0.16474242424242425,0.1853333333333333,295.0,0.09833017676767676,0.2843529040404041,261.0,0.04147727272727273,0.1440909090909091,257.0,0.07763476874003189,0.31621677299308876,314.0
70,2013-08-01,0.059583333333333335,0.2743749999999999,283.0,0.10509868421052632,0.39281798245614036,332.0,0.1050974025974026,0.3408065618591934,299.0,0.071375,0.394875,321.0,0.11789772727272725,0.4168473193473193,274.0,0.034375,0.121875,251.0,0.108652312599681,0.193859649122807,247.0,0.41114908483329526,0.3894053315105946,346.0,0.008484848484848484,0.044810606060606065,240.0,0.11931818181818184,0.3213383838383839,268.0
71,2013-09-01,0.11447368421052631,0.33881578947368424,335.0,0.09372180451127818,0.355125313283208,321.0,0.055882352941176466,0.43169934640522867,298.0,0.046325757575757576,0.17261363636363636,355.0,0.15391666666666662,0.48099999999999987,204.0,0.14116071428571428,0.19366071428571424,256.0,0.1849431818181818,0.4153053977272727,228.0,0.17328548644338115,0.33208779524569004,278.0,0.0646590909090909,0.1396969696969697,277.0,0.09330808080808078,0.3415824915824916,263.0
72,2013-10-01,0.0662280701754386,0.3967836257309941,287.0,0.09182800224466894,0.34318181818181825,330.0,0.021458333333333336,0.2,319.0,0.02270833333333333,0.24916666666666662,323.0,0.09979166666666664,0.4885037878787878,246.0,0.0675,0.10000000000000002,281.0,-0.0021527777777777812,0.11006944444444444,264.0,0.09699404761904765,0.5066468253968253,304.0,0.005681818181818181,0.05393939393939393,269.0,0.13513888888888886,0.45690972222222215,351.0
73,2013-11-01,0.1690432098765432,0.3252160493827161,264.0,0.025000000000000015,0.43333333333333335,234.0,0.1477870813397129,0.3266148325358852,271.0,2.0816681711721684e-18,0.3179166666666667,291.0,0.1164473684210526,0.44337719298245604,285.0,0.035049019607843145,0.23284313725490197,233.0,0.23086419753086418,0.40987654320987654,316.0,0.24247076023391811,0.4801900584795321,309.0,0.006818181818181818,0.022727272727272728,216.0,0.14933862433862435,0.4277226631393299,313.0
74,2013-12-01,0.17346380471380474,0.4060956790123457,284.0,0.17765782828282828,0.4308775252525252,346.0,0.03673059964726631,0.3407275132275132,269.0,0.004425837320574164,0.16000797448165868,254.0,0.19392045454545453,0.5141098484848484,256.0,0.05910037878787879,0.15047348484848486,261.0,0.07437533227006912,0.21390217969165337,213.0,0.027056186868686855,0.2920530303030303,238.0,-0.00022727272727272735,0.14363636363636362,271.0,0.049962121212121215,0.31084595959595956,349.0
75,2014-01-01,0.0969949494949495,0.12090909090909092,286.0,-0.009624007936507938,0.26902777777777775,358.0,0.10181818181818181,0.3599494949494949,334.0,0.029374999999999995,0.07270833333333335,286.0,0.12142526455026452,0.4802071308321307,252.0,0.10181818181818184,0.17272727272727273,242.0,0.059346590909090904,0.24300054112554115,291.0,0.25745535714285717,0.5329761904761905,352.0,-0.006212121212121211,0.03409090909090909,303.0,0.3582575757575758,0.5403030303030303,318.0
76,2014-03-01,0.06550248727880308,0.3317126148705096,613.0,-0.0018356643356643408,0.36781274281274295,613.0,0.07268339768339768,0.24586014586014585,480.0,0.03051190476190476,0.14367460317460318,668.0,0.10992167207792207,0.4666142676767676,514.0,-0.05279605263157896,0.11957236842105264,524.0,0.12420866170866172,0.32835035335035334,559.0,0.2139809751651857,0.45619256474519626,560.0,0.03823863636363636,0.14329545454545456,503.0,0.2366853054353055,0.32351976726976733,463.0
77,2014-05-01,0.13068734217171715,0.36080965909090906,627.0,0.07161131996658314,0.316797201336675,691.0,0.040119756786423454,0.42731651064984394,532.0,0.12761363636363637,0.30261363636363636,634.0,0.17026231060606062,0.4952679924242423,468.0,0.12304332304332306,0.23017598017598015,452.0,-0.007083657083657084,0.19147565397565394,551.0,0.1837538329725829,0.39665480699855704,621.0,0.02238636363636363,0.07670454545454544,351.0,0.14822510822510823,0.3732339882339881,607.0
78,2014-06-01,0.09342105263157895,0.45884502923976606,303.0,-0.030416666666666665,0.395,314.0,0.10197222222222221,0.2699722222222222,262.0,-0.0017803030303030292,0.2932323232323232,320.0,0.14855519480519477,0.5008026695526695,238.0,0.0725,0.15916666666666668,206.0,0.061041666666666675,0.24416666666666664,271.0,0.06386278195488722,0.38220029239766073,265.0,0.06386363636363637,0.13007575757575757,256.0,0.11481601731601732,0.32682720057720055,250.0
79,2014-07-01,0.021319444444444446,0.18624999999999997,303.0,0.0076388888888888895,0.2796547619047619,280.0,0.035952380952380944,0.18845238095238095,288.0,0.03750000000000001,0.31166666666666665,291.0,0.1573285486443381,0.5590191387559811,251.0,0.07416666666666667,0.20583333333333337,259.0,0.0999368686868687,0.4027525252525253,222.0,0.07434145021645021,0.3615449134199134,339.0,0.014473684210526317,0.09868421052631579,222.0,0.056022727272727266,0.16465909090909092,291.0
80,2014-08-01,-0.013847402597402594,0.31731421356421363,298.0,0.11875,0.2577083333333333,353.0,0.04659090909090908,0.242902711323764,232.0,0.07630871212121212,0.29982765151515156,317.0,0.17552878408141562,0.4609633933318143,279.0,0.04340538847117795,0.14898182957393483,221.0,0.22765151515151513,0.29751893939393936,289.0,0.08382936507936507,0.3371626984126984,316.0,0.05045454545454546,0.29068181818181815,318.0,0.059409888357256774,0.13530701754385968,268.0
81,2014-09-01,0.1743107769423559,0.3647138680033417,310.0,0.010390946502057607,0.4439300411522634,327.0,-0.016071428571428566,0.17610119047619044,324.0,0.11520833333333333,0.22562500000000002,319.0,0.14060606060606057,0.48597853535353536,281.0,0.095,0.16625,220.0,-0.09041666666666667,0.2297222222222221,321.0,0.16032278138528142,0.41678160034410033,296.0,0.019886363636363636,0.05378787878787879,248.0,0.13375,0.19642857142857142,272.0
82,2014-10-01,0.14032407407407405,0.3826052188552189,341.0,0.2001367053998633,0.3365504670767828,321.0,0.1615497076023392,0.3416666666666667,251.0,0.14035087719298242,0.46710526315789475,376.0,0.15148187229437224,0.5075386904761905,263.0,0.06885227272727272,0.16871590909090908,238.0,0.2442669172932331,0.31726190476190474,281.0,0.07506410256410256,0.3540384615384615,256.0,0.05675324675324676,0.2577191558441558,252.0,0.0815873015873016,0.2320734126984127,273.0
83,2014-11-01,0.12853760822510824,0.309858630952381,232.0,0.28625,0.4033333333333333,305.0,0.157390873015873,0.4778769841269842,294.0,0.14072916666666666,0.6008333333333333,403.0,0.1020211038961039,0.535887445887446,222.0,0.005625,0.115625,221.0,-0.06379329004329004,0.3071374458874459,217.0,0.1464646464646465,0.2670580808080808,267.0,0.03168939393939394,0.15982575757575757,187.0,0.09056818181818181,0.1804356060606061,262.0
84,2014-12-01,0.06659432672590568,0.266103896103896,237.0,0.034682539682539676,0.2238227513227513,251.0,0.05566761363636363,0.34524621212121204,298.0,0.048560606060606054,0.3345075757575758,321.0,0.17147983595352012,0.487169628616997,306.0,0.03404166666666667,0.050416666666666665,238.0,0.07984848484848486,0.17018939393939392,268.0,0.14394480519480518,0.3166215728715729,325.0,0.18863636363636363,0.2971212121212121,212.0,0.08360071301247772,0.31902852049910874,253.0
85,2015-01-01,0.12458333333333335,0.33333333333333337,336.0,0.04738835725677832,0.3397129186602871,347.0,0.0935,0.29391666666666666,366.0,0.2875,0.5441666666666667,299.0,0.08405768208399785,0.4819444444444444,270.0,0.006200757575757579,0.1010719696969697,224.0,0.05354166666666667,0.25631944444444443,287.0,0.1304761904761905,0.42141865079365076,321.0,0.059375,0.171875,279.0,0.12865620490620489,0.1945220057720058,259.0
86,2015-03-01,0.07077228327228327,0.31520146520146525,503.0,-0.03831400081400081,0.36825905575905576,638.0,0.07421843434343436,0.3370429292929292,574.0,0.1392191142191142,0.36827894327894317,650.0,0.14683522727272724,0.48904545454545445,484.0,-0.0012464387464387477,0.14031339031339032,431.0,0.04626443001443002,0.1451803751803752,501.0,0.061763392857142864,0.1879315476190476,585.0,0.011672077922077922,0.12692775974025972,480.0,0.08404558404558404,0.35370370370370363,613.0
87,2015-05-01,0.14506113256113257,0.3718039468039468,590.0,0.035296879046879046,0.39788202538202544,660.0,0.09443922305764411,0.2923558897243108,575.0,0.09221348096348096,0.16970376845376847,518.0,0.1446904946904947,0.43462833462833456,479.0,0.03143930143930144,0.10978613978613978,517.0,0.07106060606060607,0.17898674242424242,616.0,0.13111742424242429,0.26801587301587304,666.0,0.04686350686350686,0.15314426314426313,522.0,0.1269669913419913,0.3414623917748917,553.0
88,2015-07-01,0.07522349987974987,0.3749338774651274,660.0,0.02197151654388497,0.3509506088453456,644.0,0.09138888888888894,0.3981427214760549,650.0,0.05897435897435897,0.16848290598290597,517.0,0.17502081252081253,0.5032916157916157,499.0,-0.020189393939393934,0.21152146464646462,527.0,0.05387499999999999,0.24457954545454547,476.0,0.07905663780663781,0.4618055555555554,589.0,0.054428904428904426,0.09916472416472417,507.0,0.12720008116883116,0.3118234126984126,594.0
89,2015-08-01,0.15454545454545454,0.370414673046252,306.0,0.09541666666666666,0.3666666666666666,344.0,0.033516483516483515,0.3386446886446886,201.0,0.060625,0.25951388888888893,326.0,0.14437356016303382,0.4283537125642387,284.0,0.04493560606060606,0.2529936868686869,224.0,0.04924242424242425,0.2946969696969697,216.0,0.10416666666666666,0.3139705882352941,283.0,0.025,0.05,328.0,0.2615119047619048,0.4346190476190476,272.0
90,2015-09-01,0.10859250398724084,0.2621212121212121,271.0,0.1086845238095238,0.3083095238095238,340.0,0.02708333333333334,0.17958333333333337,254.0,0.08793560606060605,0.1808080808080808,313.0,0.1126335725677831,0.4783545986177565,241.0,0.0838852813852814,0.2870779220779221,293.0,0.08046916533758637,0.21496544391281236,281.0,0.15217171717171718,0.2785353535353535,283.0,0.0,0.0,281.0,0.07869318181818183,0.24598214285714284,332.0
91,2015-10-01,0.16316666666666665,0.357875,353.0,0.15692640692640691,0.2901567365383155,284.0,0.08583333333333334,0.3245833333333334,289.0,0.09138755980861243,0.26624800637958534,310.0,0.10599905303030303,0.42631628787878795,241.0,0.02375,0.20875,228.0,0.2473295454545455,0.30680681818181815,166.0,0.027980769230769226,0.15841346153846156,315.0,0.07424242424242425,0.12525252525252525,166.0,0.14649621212121214,0.3924040404040404,322.0
92,2015-11-01,0.05765151515151514,0.331060606060606,332.0,0.06739718614718614,0.2757683982683983,364.0,0.027935606060606057,0.23075757575757577,275.0,0.15412457912457916,0.3457239057239057,344.0,0.1310018939393939,0.46230492424242414,312.0,0.04791666666666666,0.12375,265.0,-0.025625,0.23916666666666667,252.0,0.17822889610389608,0.3834707792207792,318.0,0.010526315789473684,0.02631578947368421,245.0,0.2197811447811448,0.406060606060606,256.0
93,2015-12-01,0.11014695830485303,0.23002620186830713,308.0,0.11426066217732885,0.3657582772166106,344.0,0.2482456140350877,0.40935672514619875,248.0,-0.045015948963317384,0.2669059011164274,329.0,0.21833838383838383,0.4827297979797979,304.0,0.05170476696792486,0.25821017189438245,280.0,-0.0018195346320346278,0.12458333333333334,275.0,0.02680555555555556,0.3616666666666666,301.0,0.016136363636363636,0.061704545454545456,289.0,0.11465909090909092,0.3648989898989899,312.0
94,2016-01-01,0.18198906356801092,0.4014348370927318,283.0,0.1597570346320346,0.4580790043290044,351.0,0.048948760790866054,0.221177074631022,306.0,0.0975,0.3191666666666667,301.0,0.1678964646464646,0.47871148989898993,249.0,0.04056818181818182,0.205530303030303,319.0,0.07134469696969696,0.3048295454545455,297.0,0.10159406565656567,0.36924873737373737,323.0,0.009,0.033499999999999995,235.0,0.10308080808080808,0.317615039281706,293.0
95,2016-02-01,0.22494633838383837,0.38131087662337665,331.0,0.05090277777777778,0.2725694444444445,331.0,0.11817857142857142,0.29211706349206346,295.0,0.031044372294372298,0.1736201298701299,299.0,0.18573051948051947,0.4463933982683983,259.0,-0.015924873737373738,0.16578282828282828,269.0,0.15450336700336698,0.30738335738335737,280.0,0.16298179160021267,0.39041353383458643,386.0,0.0,0.0,306.0,0.043421052631578944,0.37565789473684214,287.0
96,2016-03-01,0.08282738095238094,0.2895238095238095,281.0,-0.0034252297410192144,0.17869674185463658,288.0,0.15834758297258297,0.4421910173160174,296.0,-0.12249999999999998,0.34479166666666666,327.0,0.13830346042846042,0.4768656482406482,279.0,0.009201839826839826,0.16804383116883118,247.0,0.13431818181818184,0.1713194444444444,262.0,-0.026686507936507935,0.3204960317460318,354.0,0.02631578947368421,0.08157894736842106,233.0,0.1559090909090909,0.3426136363636364,322.0
97,2016-04-01,0.2146597554492292,0.3494921014657857,320.0,0.049331662489557226,0.2984753550543024,350.0,0.06697472848788638,0.2429250208855472,270.0,0.049236111111111105,0.16263888888888892,308.0,0.17912878787878786,0.4749431818181818,242.0,-0.05864197530864198,0.2243827160493827,215.0,0.07456140350877194,0.12017543859649123,247.0,0.20798245614035085,0.4394736842105263,340.0,0.09699248120300752,0.29172932330827067,236.0,0.103013468013468,0.2348905723905724,305.0
98,2016-05-01,0.12171052631578948,0.28092105263157896,301.0,0.06704545454545453,0.3472282347282347,301.0,0.09752976190476192,0.3594047619047619,254.0,0.20955882352941177,0.291421568627451,259.0,0.17136363636363633,0.471489898989899,268.0,0.016913580246913577,0.10368827160493826,233.0,0.10713804713804716,0.24945707070707074,226.0,0.19163847117794486,0.4780795739348371,304.0,-0.009999999999999998,0.125,270.0,0.15579545454545457,0.4002462121212121,336.0
99,2016-06-01,0.04883333333333334,0.3205,350.0,0.07333333333333333,0.2854166666666667,314.0,0.09072966507177034,0.1616427432216906,260.0,0.0881578947368421,0.20394736842105263,283.0,0.17257607588489937,0.527848866819455,253.0,-0.035625,0.14187500000000003,223.0,0.10761363636363637,0.2120454545454545,257.0,0.13260582010582012,0.376168430335097,290.0,0.0,0.02631578947368421,277.0,0.1443560606060606,0.32139520202020205,271.0
100,2016-07-01,0.14108937115516063,0.2957145705172021,303.0,0.06198611111111112,0.3808055555555555,348.0,0.07895707070707071,0.27129861111111114,238.0,0.052853535353535354,0.13191919191919194,337.0,0.11506920710868075,0.4334763043973569,238.0,0.029583333333333333,0.09291666666666666,224.0,0.20249999999999996,0.09562499999999999,271.0,0.09327160493827161,0.2622839506172839,236.0,0.019318181818181818,0.09272727272727273,244.0,0.18297619047619043,0.29363095238095244,283.0
101,2016-08-01,0.05874999999999999,0.3063194444444444,278.0,0.09950159489633173,0.3622076023391813,314.0,0.04895833333333334,0.2510416666666666,308.0,0.14427083333333335,0.26614583333333336,262.0,0.13044612794612792,0.4616722783389451,266.0,0.07108333333333332,0.12266666666666667,216.0,0.013824074074074072,0.1827314814814815,261.0,0.15337752525252527,0.474239898989899,367.0,-0.015571428571428566,0.10271428571428572,223.0,0.19270334928229663,0.3160287081339713,312.0
102,2016-09-01,0.12204166666666667,0.529625,349.0,0.13062710437710437,0.3811531986531987,364.0,0.026041666666666664,0.22527777777777777,263.0,-0.02279761904761905,0.2738690476190476,295.0,0.1124918831168831,0.4374729437229437,285.0,0.026608187134502925,0.0871345029239766,206.0,0.044818181818181826,0.2063939393939394,229.0,0.0853303872053872,0.29342592592592587,315.0,0.05031897926634769,0.18600478468899526,232.0,0.11285714285714288,0.2235714285714286,309.0
103,2016-10-01,0.21706148789482124,0.39347843514510183,286.0,0.07197619047619047,0.2977053571428571,340.0,0.15202352472089312,0.2113137958532695,252.0,-0.011097820308346624,0.27399654439128124,343.0,0.13552489177489174,0.4758170995670995,251.0,0.06892857142857142,0.1330357142857143,223.0,0.06206140350877193,0.1861842105263158,258.0,0.14814814814814817,0.32222222222222224,159.0,-0.007017543859649121,0.05,277.0,0.05424242424242424,0.27553030303030307,311.0
104,2016-11-01,0.2199673425989216,0.37979437229437235,315.0,0.011726190476190475,0.1801984126984127,325.0,0.12850877192982457,0.22763157894736843,269.0,0.07593326118326119,0.2035923520923521,304.0,0.1235816814764183,0.4580542264752791,243.0,0.0342304625199362,0.24085592769803296,248.0,0.08916666666666667,0.3295833333333333,304.0,0.13353841991341991,0.2773016774891775,299.0,0.1058080808080808,0.21287878787878786,222.0,0.125,0.34222222222222226,305.0
105,2016-12-01,0.0424452861952862,0.287962962962963,250.0,0.13668546365914785,0.41570593149540513,308.0,0.30763888888888896,0.6119444444444445,394.0,-0.01944444444444444,0.23611111111111113,189.0,0.14116028708133968,0.45220095693779894,256.0,0.06431818181818182,0.1043939393939394,243.0,-0.023674242424242424,0.25136363636363634,309.0,0.16761363636363638,0.4246843434343433,189.0,0.004318181818181818,0.06272727272727273,255.0,0.1931439393939394,0.4320075757575757,329.0
106,2017-01-01,0.087071158008658,0.3593939393939394,350.0,0.03411111111111111,0.35058333333333336,386.0,0.09077132936507934,0.4342261904761905,313.0,0.058958333333333335,0.3204166666666667,312.0,0.1655871212121212,0.4856931818181818,290.0,0.022239583333333326,0.2845833333333333,278.0,-0.05223214285714286,0.1864484126984127,274.0,0.1806460437710438,0.4362352693602694,387.0,0.00590909090909091,0.046363636363636364,251.0,0.14285714285714285,0.27281746031746035,218.0
107,2017-02-01,0.12556818181818183,0.24772727272727266,323.0,0.015123604465709735,0.5172754876702246,339.0,-0.027410714285714288,0.24050595238095238,228.0,0.060833333333333336,0.2661904761904762,360.0,0.1949891774891775,0.4440927128427128,274.0,0.025454545454545452,0.1381818181818182,283.0,0.06977272727272725,0.25549242424242424,277.0,0.09962121212121212,0.2832538346427236,261.0,0.05980861244019138,0.16602870813397128,221.0,0.06859848484848484,0.382070707070707,305.0
108,2017-03-01,0.1003881673881674,0.37943993506493506,320.0,-0.009606060606060613,0.1830909090909091,337.0,-0.01544834307992203,0.45126705653021437,315.0,0.07652777777777776,0.18763888888888888,263.0,0.23206691919191919,0.4908989898989898,294.0,0.07479166666666667,0.24229166666666666,246.0,0.09846781305114638,0.2785824514991182,258.0,0.05450013528138529,0.30987080627705627,360.0,0.030508658008658006,0.12859036796536796,250.0,0.17359848484848486,0.35496212121212123,280.0
109,2017-04-01,0.13338289141414142,0.4069034541847042,327.0,0.12300637958532694,0.3165271132376395,306.0,0.17638888888888887,0.41712962962962963,244.0,0.060074428495481114,0.34522860180754916,330.0,0.15461038961038956,0.413145743145743,255.0,0.0965,0.1935,221.0,0.28131298100048097,0.5828234728234729,288.0,-0.06311026936026937,0.35267255892255894,277.0,7.575757575757902e-05,0.1463636363636364,295.0,0.2463257575757576,0.4031136363636364,261.0
110,2017-05-01,0.08755005411255412,0.37033053751803746,366.0,0.08316909698488645,0.44775907571960205,324.0,0.020942982456140354,0.3362938596491228,252.0,0.061964285714285715,0.1475793650793651,299.0,0.13373205741626795,0.46030701754385955,232.0,0.028508771929824567,0.10350877192982456,286.0,0.19625000000000004,0.3166666666666667,255.0,0.04089826839826841,0.32015692640692633,303.0,0.01840909090909091,0.09886363636363635,234.0,0.22253787878787878,0.30979704451926676,300.0
111,2017-06-01,0.009789625579099254,0.33435482646008957,381.0,0.03368838763575605,0.3858166248955723,361.0,-0.03947368421052629,0.431140350877193,312.0,0.12799707602339183,0.2946637426900585,350.0,0.18832954545454544,0.4827512626262627,325.0,0.05608901515151517,0.1648800505050505,226.0,0.15773809523809526,0.2892857142857143,270.0,0.21035984848484848,0.44689393939393945,316.0,0.044829545454545455,0.18818181818181817,302.0,0.1531060606060606,0.46222853535353525,314.0
112,2017-07-01,0.11198830409356723,0.44427432216905904,330.0,0.018349116161616167,0.3401521464646465,388.0,0.07952717969165339,0.38640611946533,280.0,-0.0051691729323308285,0.32844611528822054,305.0,0.13811802232854867,0.45756025163919906,243.0,-0.041874999999999996,0.18258928571428573,316.0,0.15934343434343434,0.2791666666666667,293.0,0.1467105263157895,0.32478070175438595,322.0,0.0,0.0,230.0,0.10803030303030303,0.44131628787878785,419.0
113,2017-08-01,0.2804012345679012,0.5097608024691358,336.0,-0.006769005847953207,0.39404970760233915,336.0,0.11483585858585858,0.3348695286195286,214.0,-0.06218614718614718,0.23035173160173156,337.0,0.18587121212121208,0.46543181818181817,236.0,0.06319444444444444,0.1435185185185185,278.0,0.07785087719298245,0.21220760233918126,278.0,0.23713450292397661,0.42777777777777787,368.0,-0.0021929824561403508,0.062280701754385964,175.0,0.13137958532695374,0.3192185007974482,315.0
114,2017-09-01,0.17377946127946128,0.34917227833894493,270.0,0.018900312650312646,0.33553190636523966,331.0,0.23020833333333335,0.37375,288.0,0.17326137312979417,0.3400894281157439,398.0,0.1789154704944178,0.508548644338118,228.0,0.11249999999999999,0.13611111111111113,292.0,0.02954545454545455,0.2557765151515151,365.0,0.09633173843700159,0.36664673046251994,296.0,-0.030132908027644872,0.17146730462519935,299.0,0.0967363365800866,0.3042748917748918,235.0
115,2017-10-01,0.07061403508771931,0.4302631578947369,333.0,0.005135233918128664,0.254952485380117,324.0,-0.007814992025518339,0.2566985645933014,270.0,-0.010681818181818183,0.3571022727272728,343.0,0.18155994468494463,0.5486224346641014,237.0,0.00827067669172933,0.31090225563909774,233.0,0.05993506493506493,0.1942180735930736,296.0,0.12526453809348545,0.32300561280824436,367.0,-0.06574074074074072,0.13518518518518519,212.0,0.17854793233082705,0.3556390977443609,348.0
116,2017-11-01,0.04502038239538239,0.41184126984126984,523.0,-0.03817340067340068,0.37228956228956234,344.0,0.10235532011847799,0.2889183185235817,401.0,0.07712707431457431,0.2597684884559885,380.0,0.1468314393939394,0.42959848484848484,313.0,-0.008552631578947367,0.1256578947368421,269.0,0.1447348484848485,0.3890814393939394,487.0,0.25752734107997266,0.5259056732740943,384.0,-0.032407407407407406,0.14074074074074072,244.0,0.10526292335115865,0.44106378915202443,409.0
117,2017-12-01,0.13381806789701525,0.37829260651629076,440.0,-0.014492143658810333,0.454793971460638,443.0,0.1560016835016835,0.2932154882154882,351.0,0.10701551226551227,0.31189430014430014,424.0,0.11975810738968633,0.4400903774587985,235.0,0.15805555555555556,0.13833333333333334,284.0,0.13480639730639732,0.22188552188552188,400.0,-0.014013095238095246,0.3070785714285714,367.0,-0.013157894736842105,0.042105263157894736,305.0,0.01805997474747474,0.39268686868686864,501.0
118,2018-01-01,0.11709821428571429,0.4264186507936508,439.0,0.03177083333333334,0.33805555555555555,378.0,0.038452380952380946,0.3194246031746032,300.0,0.07065035273368607,0.23288139329805999,435.0,0.1455113636363636,0.4884753787878787,283.0,0.10092592592592592,0.14074074074074072,258.0,0.06171933621933623,0.34061273448773444,426.0,0.05556565023670286,0.4433806739069897,432.0,0.027642857142857143,0.15729365079365082,387.0,0.12431657848324515,0.4100947971781306,405.0
